QueryID,EF,Latency(ns),Recall
0,100,360407,0.94
1,100,268767,1
2,100,349385,0.93
3,100,294303,1
4,100,344705,0.86
5,100,274227,0.96
6,100,268161,0.82
7,100,360323,0.7
8,100,322162,0.9
9,100,351259,0.85
10,100,352194,0.89
11,100,215498,0.99
12,100,336455,0.96
13,100,275578,0.93
14,100,322084,0.95
15,100,353250,0.77
16,100,401563,0.65
17,100,324734,0.85
18,100,366696,0.73
19,100,337600,0.95
20,100,321130,0.9
21,100,185435,1
22,100,306909,0.99
23,100,346997,0.87
24,100,356900,0.63
25,100,318445,0.95
26,100,291424,0.91
27,100,385724,0.67
28,100,363626,0.79
29,100,124806,1
30,100,381329,0.59
31,100,228951,0.98
32,100,342636,0.83
33,100,303681,0.93
34,100,165070,1
35,100,361066,0.8
36,100,365905,0.82
37,100,251456,1
38,100,277839,0.99
39,100,310216,0.83
40,100,408578,0.58
41,100,289663,0.97
42,100,281275,1
43,100,300344,0.96
44,100,364903,0.82
45,100,380450,0.6
46,100,303355,0.95
47,100,151060,1
48,100,394944,0.69
49,100,353408,0.63
50,100,355295,0.82
51,100,322573,0.91
52,100,288230,0.95
53,100,296261,0.93
54,100,400573,0.65
55,100,285474,0.9
56,100,228826,1
57,100,360020,0.56
58,100,280477,0.99
59,100,227767,1
60,100,325303,0.9
61,100,314101,0.85
62,100,317141,0.9
63,100,357574,0.53
64,100,260052,1
65,100,294400,0.95
66,100,353274,0.78
67,100,363023,0.7
68,100,354922,0.82
69,100,371219,0.55
70,100,343719,0.87
71,100,281219,0.96
72,100,339899,0.8
73,100,292894,0.96
74,100,301680,0.82
75,100,328724,0.92
76,100,346347,0.78
77,100,273413,0.98
78,100,331769,0.9
79,100,320898,0.86
80,100,369142,0.93
81,100,235357,1
82,100,315100,0.92
83,100,356084,0.82
84,100,363679,0.8
85,100,281435,0.99
86,100,284721,0.91
87,100,208693,1
88,100,333691,0.86
89,100,365322,0.74
90,100,336619,0.87
91,100,350379,0.44
92,100,364799,0.74
93,100,348031,0.42
94,100,293352,1
95,100,348725,0.82
96,100,131334,1
97,100,238850,1
98,100,323494,0.73
99,100,272626,0.99
100,100,292345,0.99
101,100,348478,0.93
102,100,274981,0.94
103,100,358261,0.74
104,100,365178,0.85
105,100,402640,0.37
106,100,317843,0.99
107,100,308990,0.97
108,100,375268,0.39
109,100,291713,0.96
110,100,332281,0.84
111,100,313489,0.92
112,100,342654,0.63
113,100,296165,0.93
114,100,299143,0.95
115,100,311123,0.92
116,100,359973,0.66
117,100,231077,0.99
118,100,256245,1
119,100,339047,0.74
120,100,270136,0.96
121,100,230046,0.98
122,100,377182,0.83
123,100,299596,0.87
124,100,324362,0.75
125,100,365365,0.69
126,100,349066,0.81
127,100,337473,0.92
128,100,329428,0.66
129,100,322234,0.91
130,100,332224,0.83
131,100,369357,0.61
132,100,356270,0.72
133,100,324691,0.85
134,100,394462,0.67
135,100,349391,0.66
136,100,288799,0.98
137,100,304935,0.99
138,100,321619,0.87
139,100,297936,0.98
140,100,338601,0.86
141,100,339090,0.89
142,100,263156,0.91
143,100,354628,0.86
144,100,317354,0.89
145,100,306738,0.95
146,100,273113,0.88
147,100,331813,0.97
148,100,359589,0.77
149,100,289794,0.89
150,100,388152,0.73
151,100,202800,0.99
152,100,349059,0.96
153,100,347786,0.78
154,100,346869,0.86
155,100,119794,1
156,100,354533,0.75
157,100,290917,0.97
158,100,180535,1
159,100,353650,0.92
160,100,264613,1
161,100,325068,0.92
162,100,282996,0.91
163,100,272272,1
164,100,379280,0.76
165,100,392736,0.73
166,100,346659,0.84
167,100,356873,0.74
168,100,382682,0.7
169,100,373730,0.6
170,100,322873,0.95
171,100,346032,0.86
172,100,305187,0.96
173,100,297838,0.95
174,100,291446,0.98
175,100,265666,0.98
176,100,342769,0.79
177,100,242356,0.99
178,100,240332,0.98
179,100,339450,0.87
180,100,286415,0.96
181,100,308018,0.65
182,100,346470,0.74
183,100,337604,0.93
184,100,324941,0.96
185,100,241417,0.81
186,100,245922,0.99
187,100,296104,0.93
188,100,371143,0.71
189,100,320885,0.9
190,100,380035,0.8
191,100,228189,1
192,100,357489,0.71
193,100,333889,0.9
194,100,345280,0.83
195,100,380852,0.76
196,100,344347,0.83
197,100,241645,0.97
198,100,221765,0.99
199,100,358878,0.64
200,100,335865,0.91
201,100,378175,0.87
202,100,325814,0.9
203,100,392985,0.68
204,100,337647,0.78
205,100,320861,0.87
206,100,296321,0.86
207,100,373696,0.62
208,100,344056,0.72
209,100,377916,0.79
210,100,317083,0.79
211,100,335143,0.83
212,100,354188,0.46
213,100,315551,0.92
214,100,300093,0.98
215,100,339501,0.85
216,100,269032,0.94
217,100,303065,0.82
218,100,315686,0.93
219,100,297314,0.94
220,100,344670,0.93
221,100,229786,0.99
222,100,283542,0.98
223,100,332778,0.72
224,100,320342,0.81
225,100,320588,0.98
226,100,362464,0.84
227,100,215130,1
228,100,312405,0.91
229,100,346964,0.83
230,100,293180,0.94
231,100,337998,0.76
232,100,337798,0.92
233,100,344951,0.76
234,100,323203,0.85
235,100,325473,0.72
236,100,332546,0.83
237,100,333601,0.7
238,100,367424,0.72
239,100,269378,0.99
240,100,342456,0.79
241,100,221386,0.94
242,100,326273,0.58
243,100,213967,0.99
244,100,326944,0.89
245,100,353147,0.65
246,100,370592,0.74
247,100,239351,0.95
248,100,351413,0.84
249,100,368467,0.68
250,100,279394,0.99
251,100,298446,0.99
252,100,333409,0.74
253,100,282923,0.99
254,100,279375,0.98
255,100,326844,0.89
256,100,345437,0.8
257,100,270723,0.97
258,100,316444,0.92
259,100,289132,0.98
260,100,276434,0.92
261,100,322467,0.75
262,100,310543,0.99
263,100,346027,0.89
264,100,339901,0.75
265,100,275212,0.75
266,100,184592,1
267,100,245611,0.99
268,100,313878,0.86
269,100,353700,0.55
270,100,366201,0.77
271,100,375596,0.84
272,100,296227,0.99
273,100,289924,0.9
274,100,359281,0.85
275,100,284038,0.93
276,100,328824,0.93
277,100,327686,0.75
278,100,312540,1
279,100,267931,0.96
280,100,338429,0.82
281,100,336895,0.74
282,100,437085,0.65
283,100,310567,0.95
284,100,341526,0.69
285,100,293826,0.83
286,100,378130,0.64
287,100,239203,0.99
288,100,338031,0.8
289,100,287442,0.98
290,100,267233,0.98
291,100,363145,0.76
292,100,273664,0.77
293,100,351270,0.82
294,100,360679,0.67
295,100,340018,0.94
296,100,315553,0.85
297,100,273555,0.92
298,100,178192,1
299,100,297688,0.89
300,100,329175,0.86
301,100,372144,0.46
302,100,340891,0.73
303,100,336553,0.78
304,100,319088,0.86
305,100,370606,0.73
306,100,345776,0.89
307,100,294575,0.97
308,100,278446,0.93
309,100,342601,0.64
310,100,354546,0.76
311,100,360695,0.83
312,100,305645,0.93
313,100,358489,0.79
314,100,310298,0.88
315,100,313538,0.84
316,100,371910,0.52
317,100,325735,0.92
318,100,295479,0.93
319,100,350482,0.34
320,100,337566,0.91
321,100,326489,0.81
322,100,289924,0.91
323,100,277343,0.99
324,100,359609,0.78
325,100,228651,0.98
326,100,292569,0.96
327,100,384241,0.21
328,100,345505,0.91
329,100,204481,1
330,100,392320,0.71
331,100,349206,0.6
332,100,302633,0.94
333,100,323690,0.87
334,100,312514,0.92
335,100,208104,1
336,100,326090,0.83
337,100,342571,0.78
338,100,271963,0.97
339,100,346301,0.83
340,100,257367,0.99
341,100,303509,0.95
342,100,309526,0.95
343,100,355705,0.74
344,100,323365,0.89
345,100,312078,0.88
346,100,270431,0.98
347,100,224447,1
348,100,379534,0.82
349,100,295616,0.95
350,100,301260,0.85
351,100,320484,0.92
352,100,226546,1
353,100,370927,0.89
354,100,349248,0.74
355,100,332817,0.89
356,100,336252,0.83
357,100,349965,0.6
358,100,285147,1
359,100,366420,0.77
360,100,349328,0.97
361,100,285105,0.81
362,100,338175,0.79
363,100,317491,0.91
364,100,330892,0.78
365,100,302693,0.81
366,100,293805,0.93
367,100,300159,0.93
368,100,291734,0.98
369,100,339387,0.89
370,100,380355,0.55
371,100,351610,0.64
372,100,356998,0.83
373,100,350428,0.79
374,100,320694,0.69
375,100,286768,0.92
376,100,320356,0.91
377,100,229359,1
378,100,281770,1
379,100,279062,0.95
380,100,293698,0.98
381,100,237772,1
382,100,347749,0.78
383,100,294143,0.98
384,100,298184,0.95
385,100,332229,0.73
386,100,380323,0.7
387,100,313016,0.88
388,100,357328,0.78
389,100,356406,0.94
390,100,308898,0.87
391,100,332002,0.8
392,100,324219,0.87
393,100,377353,0.73
394,100,331947,0.89
395,100,348437,0.69
396,100,244624,1
397,100,330845,0.83
398,100,283169,0.95
399,100,312993,0.93
400,100,372412,0.61
401,100,313784,0.91
402,100,309833,0.92
403,100,318463,0.78
404,100,297978,1
405,100,325523,0.86
406,100,379989,0.73
407,100,351111,0.87
408,100,238592,0.98
409,100,314996,0.81
410,100,326912,0.94
411,100,345562,0.89
412,100,315925,0.84
413,100,304901,0.88
414,100,330459,0.89
415,100,287783,0.95
416,100,358462,0.88
417,100,364902,0.76
418,100,299201,0.95
419,100,329023,0.92
420,100,257490,0.89
421,100,337507,0.75
422,100,297824,0.98
423,100,344378,0.68
424,100,248980,0.99
425,100,257790,0.97
426,100,332423,0.73
427,100,306651,0.97
428,100,300247,0.97
429,100,286950,0.97
430,100,226841,0.97
431,100,288599,0.93
432,100,356478,0.89
433,100,326465,0.87
434,100,341259,0.82
435,100,243403,0.91
436,100,349352,0.82
437,100,331772,0.89
438,100,356911,0.89
439,100,353372,0.83
440,100,331364,0.73
441,100,311556,0.97
442,100,361646,0.71
443,100,271184,0.99
444,100,248741,0.99
445,100,275400,0.86
446,100,343393,0.87
447,100,345788,0.74
448,100,299728,0.96
449,100,346703,0.86
450,100,352609,0.8
451,100,245605,1
452,100,281049,0.98
453,100,436054,0.58
454,100,321027,0.98
455,100,341648,0.93
456,100,351429,0.9
457,100,304338,0.97
458,100,270537,0.88
459,100,289343,0.96
460,100,320994,0.94
461,100,288590,0.91
462,100,298858,0.89
463,100,276894,0.98
464,100,271511,0.97
465,100,314777,0.91
466,100,348387,0.91
467,100,337849,0.85
468,100,346876,0.77
469,100,334887,0.89
470,100,271844,0.98
471,100,279650,0.94
472,100,311634,0.78
473,100,331575,0.8
474,100,243710,0.99
475,100,313737,1
476,100,338364,0.8
477,100,277448,0.96
478,100,317389,0.69
479,100,316242,0.93
480,100,273760,1
481,100,355408,0.61
482,100,288620,0.98
483,100,335481,0.78
484,100,322360,0.93
485,100,354689,0.77
486,100,297085,0.92
487,100,239190,1
488,100,337889,0.7
489,100,271442,0.98
490,100,306005,0.97
491,100,329100,0.96
492,100,238212,0.99
493,100,244296,0.98
494,100,282107,0.97
495,100,348984,0.72
496,100,320570,0.94
497,100,273265,0.98
498,100,339418,0.8
499,100,378316,0.88
500,100,382317,0.78
501,100,372387,0.75
502,100,295427,0.98
503,100,259408,0.98
504,100,353999,0.88
505,100,327685,0.88
506,100,353863,0.88
507,100,349565,0.79
508,100,347420,0.81
509,100,319800,0.84
510,100,339548,0.86
511,100,199122,1
512,100,262026,1
513,100,307600,0.97
514,100,403074,0.58
515,100,340313,0.74
516,100,296459,0.97
517,100,276526,0.99
518,100,233498,0.93
519,100,289647,0.96
520,100,365530,0.72
521,100,309416,0.88
522,100,277377,0.95
523,100,238095,0.99
524,100,308783,0.94
525,100,293758,0.94
526,100,366398,0.78
527,100,303891,0.83
528,100,298560,0.93
529,100,340633,0.88
530,100,241604,0.96
531,100,333355,0.97
532,100,344261,0.67
533,100,263201,0.98
534,100,427820,0.45
535,100,341812,0.88
536,100,299875,0.84
537,100,311919,0.9
538,100,271535,0.95
539,100,253752,1
540,100,268703,0.98
541,100,337567,0.81
542,100,240458,0.97
543,100,330533,0.96
544,100,346033,0.79
545,100,337740,0.97
546,100,276679,0.98
