QueryID,EF,Latency(ns),Recall
0,1000,14316240,0.948
1,1000,19166992,0.917
2,1000,23558549,0.775
3,1000,22895383,0.737
4,1000,9835841,0.988
5,1000,14764172,0.955
6,1000,13915650,0.989
7,1000,16440481,0.856
8,1000,11565660,0.995
9,1000,14123498,0.946
10,1000,10368855,0.99
11,1000,17351687,0.978
12,1000,14941169,0.955
13,1000,15723481,0.986
14,1000,12913746,0.976
15,1000,13006092,0.944
16,1000,9563722,0.992
17,1000,13051204,0.99
18,1000,16807148,0.978
19,1000,10667571,0.996
20,1000,12953405,0.984
21,1000,19740268,0.946
22,1000,14924797,0.993
23,1000,16995922,0.975
24,1000,16302127,0.945
25,1000,9750408,0.983
26,1000,17169382,0.993
27,1000,20701990,0.966
28,1000,14561935,0.985
29,1000,16971566,0.966
30,1000,11215085,0.919
31,1000,13242051,0.941
32,1000,16713912,0.974
33,1000,18165179,0.922
34,1000,10650923,0.991
35,1000,18234114,0.976
36,1000,11586217,0.989
37,1000,12294112,0.999
38,1000,14935921,0.981
39,1000,27120275,0.813
40,1000,20291046,0.946
41,1000,16151056,0.929
42,1000,15030958,0.967
43,1000,7882369,0.999
44,1000,12442857,0.997
45,1000,10378596,0.995
46,1000,16088541,0.996
47,1000,9932799,0.995
48,1000,20840925,0.927
49,1000,10440173,0.989
50,1000,15452602,0.944
51,1000,14833367,0.968
52,1000,15955577,0.933
53,1000,13882800,0.985
54,1000,13848992,0.993
55,1000,13934026,0.99
56,1000,6687673,0.994
57,1000,16363256,0.973
58,1000,11956886,0.99
59,1000,13268945,0.974
60,1000,10040098,0.993
61,1000,14050460,0.97
62,1000,15057652,0.986
63,1000,21775128,0.829
64,1000,13617182,0.991
65,1000,15304936,0.945
66,1000,10264117,0.99
67,1000,12216928,0.989
68,1000,12852034,0.964
69,1000,11643729,0.988
70,1000,15234682,0.986
71,1000,14381314,0.992
72,1000,15772604,0.975
73,1000,12654464,0.954
74,1000,12577308,0.978
75,1000,16356090,0.93
76,1000,11464891,0.989
77,1000,7515560,1
78,1000,11106247,0.985
79,1000,19717530,0.969
80,1000,16288457,0.965
81,1000,12894798,0.979
82,1000,19080239,0.807
83,1000,21158906,0.603
84,1000,21865875,0.559
85,1000,20858608,0.821
86,1000,18153165,0.878
87,1000,17700343,0.954
88,1000,12810714,0.994
89,1000,14449371,0.989
90,1000,14477390,0.919
91,1000,10767022,0.992
92,1000,23454777,0.709
93,1000,24947922,0.884
94,1000,15478552,0.955
95,1000,18605657,0.967
96,1000,21168710,0.603
97,1000,16555986,0.986
98,1000,14063572,0.963
99,1000,26490744,0.931
100,1000,18556597,0.934
101,1000,13055874,0.988
102,1000,14420081,0.984
103,1000,18553214,0.964
104,1000,18046847,0.879
105,1000,16924851,0.776
106,1000,15889591,0.941
107,1000,12219654,0.988
108,1000,13244749,0.983
109,1000,17493841,0.922
110,1000,7696979,1
111,1000,25636600,0.424
112,1000,11652068,0.995
113,1000,13300121,0.981
114,1000,12621149,0.986
115,1000,15621252,0.923
116,1000,12036193,0.985
117,1000,15060013,0.879
118,1000,15342904,0.984
119,1000,18686075,0.925
120,1000,13822296,0.921
121,1000,19536839,0.851
122,1000,15631271,0.946
123,1000,11900340,0.996
124,1000,18438764,0.981
125,1000,22900805,0.786
126,1000,17781074,0.858
127,1000,12822648,0.991
128,1000,11391960,0.996
129,1000,18194688,0.886
130,1000,12414998,0.968
131,1000,23646193,0.916
132,1000,18999899,0.954
133,1000,12754681,0.923
134,1000,11523964,0.976
135,1000,13829632,0.964
136,1000,13800092,0.957
137,1000,16687125,0.94
138,1000,24336158,0.838
139,1000,18332085,0.939
140,1000,13104914,0.993
141,1000,9117566,0.986
142,1000,17192091,0.907
143,1000,16481414,0.972
144,1000,18718049,0.96
