QueryID,EF,Latency(ns),Recall
0,373,1507204,1
1,100,320083,1
2,373,941421,1
3,150,417621,1
4,381,889582,0.98
5,211,501166,1
6,404,701275,0.97
7,487,1119944,0.97
8,306,674071,0.99
9,458,1001205,0.98
10,354,803530,1
11,100,247495,0.99
12,264,627443,0.98
13,133,358424,0.96
14,157,447415,0.99
15,496,1090358,0.99
16,542,1464175,0.95
17,347,878388,0.98
18,1089,2477736,1
19,258,628371,1
20,208,509958,1
21,100,230569,1
22,162,418181,1
23,348,785550,0.99
24,713,1583381,0.96
25,153,425386,1
26,182,449605,0.98
27,563,1294678,0.97
28,475,1085273,0.98
29,100,190605,1
30,1294,2825245,1
31,100,290047,0.98
32,654,1465111,0.98
33,283,611374,0.98
34,100,193969,1
35,740,1386554,0.99
36,900,1932265,0.99
37,100,310471,1
38,153,410877,1
39,379,797669,0.99
40,1228,2680583,0.97
41,177,416531,1
42,131,358695,1
43,207,482573,0.99
44,669,1414318,0.98
45,1796,3900779,0.98
46,116,366441,0.96
47,100,229226,1
48,479,1061025,0.96
49,770,1665059,0.96
50,449,1000961,0.98
51,216,566099,0.98
52,149,392771,0.98
53,144,380426,0.97
54,620,1439864,0.94
55,327,629841,0.99
56,100,260082,1
57,1176,2641909,0.97
58,158,423465,1
59,100,269280,1
60,444,922566,1
61,470,971115,1
62,366,746046,1
63,531,1206202,0.9
64,100,296719,1
65,196,417180,1
66,364,897814,0.97
67,710,1505608,1
68,638,1345805,1
69,917,2050065,0.95
70,468,1014037,0.99
71,150,362419,0.98
72,599,1232568,0.99
73,136,376522,0.97
74,341,716127,0.97
75,639,1220891,1
76,380,1006895,1
77,128,347864,0.99
78,585,1205985,0.99
79,298,636577,1
80,465,989916,1
81,100,264212,1
82,381,701032,1
83,489,1082783,1
84,623,1311062,0.99
85,150,381823,0.99
86,212,512285,0.99
87,100,242887,1
88,632,1213857,0.98
89,688,1233037,1
90,335,747362,0.98
91,1313,2852902,0.95
92,700,1435229,0.98
93,1311,2709952,0.9
94,150,405800,1
95,507,1061638,0.98
96,100,172680,1
97,100,227287,1
98,456,1011548,0.95
99,207,437008,1
100,129,333735,0.99
101,216,604873,0.99
102,169,438127,0.99
103,1386,2927356,1
104,681,1435319,0.98
105,1506,3918237,0.97
106,193,533403,1
107,312,627506,0.99
108,1015,2318408,0.93
109,290,580734,1
110,605,1224804,1
111,353,819202,0.99
112,720,1606935,0.94
113,284,617587,0.99
114,199,541725,0.99
115,293,626405,1
116,1790,3716405,0.99
117,100,283753,0.99
118,116,322806,1
119,1309,2617940,0.99
120,100,308640,0.96
121,100,267287,0.97
122,429,994315,1
123,338,683539,0.99
124,540,1125119,0.98
125,843,2001680,0.96
126,628,1290657,1
127,525,1004010,1
128,881,1951751,0.96
129,335,781330,1
130,380,851619,0.97
131,464,1130691,0.97
132,1369,2798176,1
133,344,748778,0.99
134,621,1354687,0.94
135,1025,2329382,0.97
136,171,429831,0.99
137,182,448551,1
138,323,677011,0.99
139,201,503015,1
140,313,938803,0.99
141,365,949437,0.98
142,100,346002,0.91
143,448,996661,1
144,625,1260602,0.99
145,343,698850,1
146,167,405854,0.96
147,336,712277,1
148,1621,3147557,0.99
149,686,1105705,1
150,620,1388123,0.98
151,100,231796,0.99
152,365,839265,1
153,640,1668419,0.98
154,404,1282253,0.98
155,100,206614,1
156,494,1228961,0.99
157,178,467343,1
158,100,220948,1
159,481,1026047,1
160,100,285548,1
161,200,558560,0.98
162,254,540373,0.96
163,200,396828,1
164,472,1071882,0.98
165,632,1420116,1
166,468,946326,0.99
167,923,1793815,1
168,1095,2448895,0.99
169,867,1931616,0.99
170,365,741798,1
171,282,675468,0.96
172,157,428920,1
173,365,741889,1
174,181,434151,0.99
175,107,309253,0.98
176,703,1273262,1
177,100,256999,0.99
178,100,275808,0.98
179,451,907381,0.98
180,202,440742,0.99
181,1005,1706755,0.96
182,723,1483182,0.99
183,232,570797,0.99
184,330,672637,1
185,379,719589,0.98
186,139,454240,0.99
187,245,568073,1
188,1237,2385424,1
189,735,1291324,0.99
190,494,1108582,0.97
191,100,255132,1
192,721,1496086,0.95
193,375,808824,0.99
194,618,1357924,1
195,999,1991346,1
196,633,1194624,1
197,100,263410,0.97
198,100,265547,0.99
199,469,1227696,0.96
200,481,1010709,1
201,504,1279875,0.97
202,507,1147274,1
203,639,1407275,0.94
204,495,1031187,0.98
205,261,634070,0.98
206,171,462870,0.93
207,1147,2311889,0.99
208,367,796677,0.97
209,431,1051241,0.99
210,351,714738,0.99
211,577,1098609,1
212,1157,2740115,0.87
213,570,1036264,1
214,169,416639,0.99
215,347,805118,0.99
216,176,431761,0.98
217,378,710319,0.99
218,160,439588,0.98
219,166,411337,0.99
220,259,685919,0.99
221,100,267549,0.99
222,150,394069,0.98
223,1078,1955719,1
224,685,1309989,0.98
225,195,528083,0.99
226,623,1187500,0.99
227,100,274221,1
228,395,755000,0.99
229,499,1048933,0.99
230,203,499786,0.99
231,563,1161648,0.97
232,444,978446,1
233,686,1436311,0.98
234,300,686533,0.96
235,1159,2358832,0.98
236,341,804667,0.99
237,598,1301811,0.98
238,610,1315769,1
239,132,348379,0.98
240,382,809202,0.97
241,100,232093,0.94
242,965,1931129,0.99
243,100,271652,1
244,516,1020953,1
245,964,1984303,0.97
246,1621,3116664,1
247,134,309424,0.99
248,479,1063721,0.99
249,1242,2711467,0.97
250,148,367036,0.99
251,204,480417,1
252,495,1039573,0.98
253,187,394601,1
254,154,393249,1
255,433,844387,0.99
256,685,1661163,0.98
257,284,548344,1
258,377,774008,1
259,209,461283,1
260,342,578146,1
261,1009,1909407,1
262,122,401210,0.99
263,230,573150,1
264,452,1027652,0.95
265,1065,1896719,0.99
266,100,211227,1
267,100,353546,0.99
268,470,926029,0.98
269,1263,2700115,0.97
270,407,1028590,0.98
271,768,1655807,0.99
272,139,363871,1
273,166,445539,0.96
274,610,1328042,0.99
275,212,541392,0.99
276,204,577000,0.97
277,829,1618079,0.97
278,208,495873,1
279,167,383059,0.99
280,460,996570,0.98
281,929,1836241,0.99
282,535,1270783,0.87
283,200,517009,0.97
284,846,1713923,0.97
285,259,1026994,0.92
286,769,1711741,1
287,100,282283,0.99
288,868,1659198,1
289,190,444150,0.99
290,161,425656,1
291,459,1081592,0.98
292,363,637415,0.97
293,633,1225291,0.99
294,769,1657665,0.96
295,401,904117,1
296,348,776334,0.98
297,199,443285,0.99
298,100,218883,1
299,377,707678,1
300,462,924297,0.97
301,1169,2547363,0.95
302,665,1390964,0.99
303,696,1329151,1
304,261,673466,0.98
305,676,1460198,1
306,329,756019,0.99
307,174,347189,0.97
308,158,393627,1
309,1481,3058962,1
310,402,990339,0.97
311,463,1044857,0.99
312,216,551617,0.99
313,360,819193,0.96
314,501,920365,0.99
315,482,984334,0.99
316,890,1948740,0.97
317,338,774441,0.97
318,268,544412,1
319,1256,2712333,0.92
320,460,932917,1
321,1324,2397688,0.99
322,210,499895,0.99
323,124,361995,0.99
324,436,1102476,0.97
325,112,306026,0.99
326,139,384610,0.97
327,1897,4431404,0.9
328,455,991124,1
329,100,237711,1
330,446,1088789,0.96
331,1103,2364441,0.98
332,199,500670,1
333,366,759518,0.97
334,386,817741,1
335,100,244339,1
336,604,1317555,0.99
337,387,893314,0.98
338,197,442581,1
339,817,1575626,0.99
340,100,311643,0.99
341,218,491382,0.99
342,207,484547,0.99
343,779,1606952,0.98
344,422,855234,1
345,213,546432,0.98
346,200,391120,0.98
347,100,251381,1
348,431,1100808,0.96
349,161,443772,0.98
350,240,524918,0.96
351,325,722249,1
352,100,240542,1
353,523,1043369,1
354,411,940321,0.97
355,307,918400,0.99
356,744,1483174,1
357,768,1551920,0.98
358,132,367107,1
359,528,1096057,0.96
360,318,662907,1
361,369,679480,0.99
362,409,899743,0.97
363,379,746235,0.98
364,614,1314795,0.99
365,396,903495,1
366,200,553313,0.98
367,290,658741,0.99
368,192,463501,1
369,439,943260,1
370,932,2096306,0.95
371,1006,2078866,0.99
372,642,1340774,1
373,805,1647944,0.99
374,1086,2028695,0.98
375,297,576658,1
376,224,585233,0.99
377,100,262932,1
378,111,326115,1
379,168,382617,0.96
380,158,417126,0.99
381,100,284555,1
382,467,961304,1
383,332,642645,0.99
384,286,626126,0.98
385,738,1499007,0.97
386,1905,3949020,0.99
387,272,616162,0.98
388,884,1840515,0.99
389,279,700923,0.99
390,414,770185,1
391,1100,1833040,1
392,637,1255994,1
393,975,2202961,1
394,533,1140060,1
395,1330,2519996,0.98
396,100,284754,1
397,546,1122846,0.99
398,216,503033,0.98
399,538,1012242,1
400,529,1180548,0.92
401,292,621870,1
402,376,678588,1
403,780,1466501,1
404,153,382617,1
405,542,1086435,1
406,892,2016134,1
407,501,1138636,0.99
408,100,312382,0.98
409,427,922124,0.98
410,216,545179,1
411,325,858048,0.99
412,747,1549747,1
413,215,526712,0.96
414,462,997796,0.99
415,203,462554,1
416,467,966588,0.99
417,416,978491,0.94
418,254,539264,1
419,252,618101,0.99
420,118,311932,0.95
421,569,1583642,0.99
422,166,444295,1
423,446,1281928,0.97
424,117,329316,0.99
425,172,411581,1
426,812,1855051,1
427,214,538650,1
428,168,427568,1
429,159,381959,0.98
430,100,274781,0.97
431,116,336927,0.96
432,501,1120683,1
433,482,1049681,0.99
434,450,922963,0.99
435,138,320606,0.91
436,450,1019312,0.98
437,301,671022,1
438,561,1037995,1
439,619,1210179,1
440,618,1166760,0.98
441,189,469164,0.99
442,1353,3110991,0.97
443,100,320660,0.99
444,164,377414,1
445,351,707497,0.99
446,434,901971,0.99
447,857,1877359,0.98
448,172,461788,1
449,465,1134299,0.98
450,428,1085597,0.97
451,100,287386,1
452,128,362617,0.98
453,1307,3496169,0.97
454,168,661437,1
455,277,960050,0.97
456,360,1387843,1
457,196,721348,1
458,247,601176,0.97
459,196,481770,1
460,245,610147,0.98
461,135,431346,0.93
462,294,615314,0.98
463,174,431174,0.99
