QueryID,EF,Latency(ns),Recall
0,1000,9314699,0.949
1,1000,12385356,0.924
2,1000,14163340,0.762
3,1000,11968933,0.759
4,1000,7428678,0.988
5,1000,10092276,0.957
6,1000,9355207,0.987
7,1000,12218609,0.864
8,1000,7231165,0.994
9,1000,9800436,0.945
10,1000,27294723,0.987
11,1000,9029254,0.977
12,1000,9584651,0.954
13,1000,10650017,0.981
14,1000,8591956,0.979
15,1000,9627427,0.946
16,1000,6955962,0.99
17,1000,7657754,0.988
18,1000,10091838,0.981
19,1000,5583192,0.997
20,1000,7700689,0.988
21,1000,12794552,0.946
22,1000,9976459,0.993
23,1000,10853048,0.977
24,1000,10588750,0.943
25,1000,7400510,0.981
26,1000,7402411,0.993
27,1000,12233811,0.962
28,1000,9166142,0.984
29,1000,10892748,0.971
30,1000,8524452,0.922
31,1000,9116407,0.942
32,1000,9651107,0.976
33,1000,10088297,0.928
34,1000,7259938,0.99
35,1000,10138015,0.975
36,1000,8251389,0.988
37,1000,8153440,0.997
38,1000,8128837,0.984
39,1000,14420532,0.804
40,1000,10060461,0.945
41,1000,9968506,0.931
42,1000,9972782,0.969
43,1000,6657218,1
44,1000,8699999,0.993
45,1000,7262137,0.995
46,1000,11005948,0.996
47,1000,7119783,0.994
48,1000,11140590,0.924
49,1000,7724475,0.988
50,1000,9081968,0.939
51,1000,10989813,0.976
52,1000,10569004,0.936
53,1000,9291056,0.981
54,1000,9029874,0.995
55,1000,8947986,0.991
56,1000,5669126,0.994
57,1000,10474129,0.974
58,1000,7204881,0.987
59,1000,7395750,0.969
60,1000,6576995,0.996
61,1000,9703497,0.968
62,1000,9464102,0.981
63,1000,11973634,0.826
64,1000,7926283,0.993
65,1000,10042932,0.948
66,1000,6668118,0.988
67,1000,7247844,0.989
68,1000,8136224,0.966
69,1000,8305059,0.992
70,1000,10242915,0.981
71,1000,7114566,0.988
72,1000,9510306,0.976
73,1000,26725243,0.963
74,1000,7506612,0.979
75,1000,10419102,0.913
76,1000,7671936,0.996
77,1000,5489599,0.993
78,1000,7502409,0.985
79,1000,10112527,0.973
80,1000,10571939,0.967
81,1000,9869454,0.975
82,1000,12233641,0.812
83,1000,14232725,0.62
84,1000,13374529,0.561
85,1000,11661611,0.81
86,1000,12010295,0.88
87,1000,10490474,0.965
88,1000,8400034,0.991
89,1000,7740032,0.994
90,1000,9691010,0.91
91,1000,6412822,0.995
92,1000,13209478,0.724
93,1000,13244274,0.888
94,1000,10170931,0.96
95,1000,11289774,0.964
96,1000,13198470,0.588
97,1000,8643549,0.988
98,1000,9714494,0.963
99,1000,15377837,0.933
