QueryID,EF,Latency(ns),Recall
0,100,683734,0.93
1,100,205802,1
2,100,277383,0.93
3,100,198604,1
4,100,236453,0.86
5,100,201712,0.96
6,100,243718,0.82
7,100,277228,0.7
8,100,256127,0.9
9,100,309353,0.85
10,100,302082,0.9
11,100,161637,0.99
12,100,273684,0.96
13,100,235590,0.93
14,100,253556,0.95
15,100,301192,0.77
16,100,317403,0.64
17,100,255855,0.86
18,100,315631,0.72
19,100,275384,0.95
20,100,260962,0.9
21,100,146724,1
22,100,220133,0.99
23,100,237934,0.87
24,100,244569,0.63
25,100,249694,0.95
26,100,260644,0.93
27,100,314577,0.67
28,100,272467,0.79
29,100,119562,1
30,100,368538,0.58
31,100,175731,0.98
32,100,251547,0.84
33,100,255391,0.93
34,100,138601,1
35,100,265051,0.81
36,100,267232,0.82
37,100,185400,1
38,100,202294,0.99
39,100,253646,0.83
40,100,323728,0.59
41,100,236635,0.97
42,100,265170,1
43,100,213662,0.96
44,100,258263,0.82
45,100,259445,0.61
46,100,212499,0.95
47,100,116227,1
48,100,262370,0.68
49,100,311660,0.65
50,100,321266,0.82
51,100,247185,0.91
52,100,272467,0.95
53,100,218788,0.93
54,100,304100,0.66
55,100,239088,0.9
56,100,185319,1
57,100,278700,0.58
58,100,242805,0.99
59,100,166926,1
60,100,263497,0.89
61,100,274002,0.85
62,100,238753,0.9
63,100,345911,0.54
64,100,231619,1
65,100,202757,0.95
66,100,262861,0.78
67,100,261334,0.7
68,100,258054,0.81
69,100,257827,0.55
70,100,297075,0.87
71,100,232837,0.96
72,100,281263,0.84
73,100,214898,0.96
74,100,554275,0.82
75,100,276628,0.92
76,100,253910,0.77
77,100,197560,0.98
78,100,243869,0.91
79,100,265888,0.86
80,100,295794,0.93
81,100,216071,1
82,100,241324,0.92
83,100,343463,0.82
84,100,380879,0.78
85,100,290514,0.99
86,100,270631,0.91
87,100,162128,1
88,100,312433,0.86
89,100,279428,0.74
90,100,249130,0.87
91,100,295993,0.47
92,100,291659,0.75
93,100,297394,0.45
94,100,213353,1
95,100,266369,0.79
96,100,114701,1
97,100,151368,1
98,100,241779,0.73
99,100,196097,0.99
100,100,212481,0.99
101,100,263279,0.93
102,100,285198,0.95
103,100,316459,0.73
104,100,359042,0.87
105,100,309952,0.39
106,100,237635,0.99
107,100,226584,0.97
108,100,270395,0.38
109,100,217470,0.96
110,100,265297,0.84
111,100,283890,0.92
112,100,280772,0.63
113,100,224776,0.93
114,100,249348,0.95
115,100,220768,0.92
116,100,261325,0.66
117,100,201004,0.99
118,100,196451,1
119,100,257863,0.74
120,100,215298,0.96
121,100,163328,0.97
122,100,240697,0.83
123,100,214944,0.87
124,100,235509,0.74
125,100,358737,0.69
126,100,372691,0.81
127,100,312297,0.92
128,100,332816,0.66
129,100,248448,0.91
130,100,283944,0.83
131,100,332380,0.61
132,100,266314,0.72
133,100,244087,0.85
134,100,281063,0.66
135,100,284571,0.66
136,100,249148,0.98
137,100,239062,0.99
138,100,341192,0.87
139,100,284998,0.98
140,100,287416,0.87
141,100,269432,0.89
142,100,219097,0.91
143,100,331134,0.87
144,100,313796,0.87
145,100,276338,0.95
146,100,195433,0.88
147,100,239198,0.97
148,100,281908,0.73
149,100,200067,0.89
150,100,308144,0.74
151,100,207982,0.99
152,100,238889,0.96
153,100,251974,0.78
154,100,233055,0.86
155,100,102633,1
156,100,257354,0.75
157,100,210200,0.97
158,100,147679,1
159,100,237953,0.92
160,100,186018,1
161,100,226267,0.92
162,100,203321,0.91
163,100,184556,1
164,100,273793,0.76
165,100,269449,0.72
166,100,306054,0.84
167,100,287052,0.73
168,100,309380,0.71
169,100,297220,0.6
170,100,242242,0.95
171,100,232218,0.86
172,100,205039,0.96
173,100,211381,0.95
174,100,194970,0.98
175,100,165772,0.98
176,100,219760,0.78
177,100,155458,0.99
178,100,167817,0.98
179,100,236035,0.87
180,100,183528,0.96
181,100,243406,0.69
182,100,314941,0.73
183,100,273802,0.93
184,100,225349,0.96
185,100,189163,0.82
186,100,179013,0.99
187,100,199831,0.93
188,100,263416,0.68
189,100,256019,0.9
190,100,261653,0.8
191,100,174141,1
192,100,270077,0.71
193,100,258099,0.9
194,100,283517,0.83
195,100,283699,0.76
196,100,291169,0.82
197,100,266669,0.97
198,100,331644,0.99
199,100,452315,0.64
200,100,328517,0.91
201,100,268768,0.86
202,100,271558,0.9
203,100,339314,0.68
204,100,283380,0.78
205,100,235771,0.87
206,100,226812,0.86
207,100,273266,0.61
208,100,265524,0.72
209,100,309343,0.79
210,100,280817,0.79
211,100,244786,0.83
212,100,366966,0.45
213,100,280245,0.92
214,100,215762,0.98
215,100,285571,0.85
216,100,234454,0.94
217,100,217006,0.82
218,100,230119,0.93
219,100,208610,0.95
220,100,255400,0.93
221,100,163154,0.99
222,100,202448,0.98
223,100,280018,0.72
224,100,298920,0.81
225,100,247131,0.98
226,100,257145,0.83
227,100,159520,1
228,100,298330,0.9
229,100,325046,0.84
230,100,263734,0.94
231,100,270422,0.76
232,100,246631,0.92
233,100,283707,0.76
